trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
77,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673333773,11128.0,loss,15,-11.272727966308594,809.0770027637482,23.964467865325904
78,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673336009,11104.0,loss,1,-11.272727966308594,797.8042747974396,25.02385759782332
79,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673337378,11128.0,loss,1,-11.40000057220459,786.404274225235,26.095208169996575
80,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673337606,11104.0,loss,5,-11.555557250976562,774.8487169742584,27.18117766571744
81,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673338269,11128.0,loss,2,-11.75,763.0987169742584,28.285420524593135
82,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673339529,11136.0,win,196,94.125,857.2237169742584,19.439730389131444
83,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673497822,11280.0,loss,14,-11.75,845.4737169742584,20.543973248007138
84,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673497837,11296.0,loss,5,-11.272727966308594,834.2009890079498,21.60336298050455
85,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673497843,11272.0,loss,1,-11.166666984558105,823.0343220233917,22.65278530179317
86,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673497845,11296.0,loss,1,-11.75,811.2843220233917,23.75702816066887
87,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673497852,11304.0,loss,2,-10.823530197143555,800.4607918262482,24.774203133266422
88,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673497863,11304.0,win,124,68.25,868.7107918262482,18.360196740222484
89,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673500706,11384.0,loss,3,-11.555557250976562,857.1552345752716,19.446166235943345
90,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673501682,11360.0,loss,1,-7.909091472625732,849.2461431026459,20.18944774903625
91,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673501788,11352.0,loss,3,-11.555557250976562,837.6905858516693,21.275417244757115
92,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673502049,11352.0,win,48,8.25,845.9405858516693,20.5000977906529
93,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673503830,11352.0,win,40,5.5,851.4405858516693,19.983218154583426
94,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673505870,11352.0,loss,5,-7.909091472625732,843.5314943790436,20.726499667676332
95,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673506302,11376.0,loss,3,-11.555557250976562,831.975937128067,21.812469163397193
96,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673506796,11352.0,loss,1,-11.75,820.225937128067,22.91671202227289
97,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673507628,11368.0,loss,4,-11.555557250976562,808.6703798770905,24.00268151799375
98,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673508423,11352.0,loss,1,-11.272727966308594,797.3976519107819,25.062071250491165
99,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673508455,11376.0,loss,2,-11.555557250976562,785.8420946598053,26.148040746212033
100,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673508837,11352.0,loss,1,-11.166666984558105,774.6754276752472,27.19746306750065
101,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673508904,11376.0,win,89,19.125,793.8004276752472,25.40013160571361
102,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673543710,11400.0,loss,1,-11.75,782.0504276752472,26.504374464589308
103,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673545067,11424.0,loss,1,-11.166666984558105,770.8837606906891,27.55379678587793
104,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673557660,11432.0,loss,13,-10.933334350585938,759.9504263401031,28.581290945906428
105,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673577132,11400.0,loss,1,-11.0,748.9504263401031,29.615050218045376
106,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673578092,11392.0,loss,1,-11.076924324035645,737.8735020160675,30.656038693204767
107,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673589126,11376.0,loss,2,-10.777778625488281,727.0957233905792,31.66891401931018
108,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673589453,11376.0,loss,2,-10.666666984558105,716.4290564060211,32.6713472827743
109,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673589603,11408.0,loss,7,-10.875,705.5540564060211,33.693359290457124
110,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673589822,11416.0,loss,33,-8.285715103149414,697.2683413028717,34.47203518265553
111,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673594452,11424.0,loss,3,-11.0,686.2683413028717,35.505794454794476
112,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673595596,11392.0,loss,1,-9.1578950881958,677.1104462146759,36.36643617849431
113,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673596231,11416.0,win,174,41.23809814453125,718.3485443592072,32.49095742192293
114,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.673939429,11496.0,loss,3,-11.40000057220459,706.9485437870026,33.56230799409619
115,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673940488,11520.0,loss,35,-1.5555557012557983,705.3929880857468,33.70849618768726
116,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.673971501,11544.0,win,141,23.30000114440918,728.692989230156,31.518805985516245
117,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674023938,11584.0,win,234,134.125,862.817989230156,18.91399122409474
118,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674123807,11376.0,loss,1,-10.933334350585938,851.88465487957,19.941485384123236
119,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674126389,11352.0,loss,1,-11.076924324035645,840.8077305555344,20.98247385928263
120,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674127051,11344.0,loss,1,-11.75,829.0577305555344,22.086716718158325
121,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674166944,11368.0,loss,1,-11.166666984558105,817.8910635709763,23.136139039446945
122,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674169581,11344.0,loss,18,-7.230769634246826,810.6602939367294,23.815673144365437
123,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674182831,11360.0,loss,11,-8.699999809265137,801.9602941274643,24.633282732586796
124,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674192668,11336.0,loss,1,-11.166666984558105,790.7936271429062,25.682705053875416
125,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674192781,11328.0,loss,2,-10.608695030212402,780.1849321126938,26.679690222309638
126,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674193158,11360.0,win,378,313.28570556640625,1093.4706376791,0.0
127,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674561003,11824.0,win,48,8.25,1101.7206376791,0.0
128,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674569906,11824.0,win,123,158.25,1259.9706376791,0.0
129,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674632494,11672.0,loss,1,-11.555557250976562,1248.4150804281235,0.9171290905843815
130,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674633080,11704.0,loss,7,-11.40000057220459,1237.0150798559189,1.8219121253068176
131,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674634842,11680.0,loss,1,-11.166666984558105,1225.8484128713608,2.7081761897716374
132,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674636034,11704.0,loss,1,-11.555557250976562,1214.2928556203842,3.6253052803560193
133,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674716069,11872.0,loss,5,-11.0,1203.2928556203842,4.4983414981096566
134,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674716784,11864.0,loss,2,-10.823530197143555,1192.4693254232407,5.357371849569337
135,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674717282,11896.0,loss,2,-11.555557250976562,1180.913768172264,6.274500940153718
136,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.674717651,11872.0,loss,7,-11.272727966308594,1169.6410402059555,7.169182739014783
137,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674718187,11896.0,loss,3,-11.076924324035645,1158.5641158819199,8.048324204123816
138,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.674718928,11904.0,loss,3,-11.555557250976562,1147.0085586309433,8.965453294708196
139,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675030366,12080.0,win,50,3.6666667461395264,1150.6752253770828,8.674441215816135
140,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675058048,12048.0,loss,6,-11.75,1138.9252253770828,9.607002630234792
141,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675058503,12080.0,loss,1,-11.75,1127.1752253770828,10.53956404465345
142,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675058894,12056.0,win,160,54.000003814697266,1181.17522919178,6.25374958201115
143,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675140729,11960.0,loss,1,-11.75,1169.42522919178,7.186310996429808
144,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675141909,11936.0,loss,5,-11.272727966308594,1158.1525012254715,8.080992795290873
145,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675143078,11960.0,loss,1,-11.555557250976562,1146.596943974495,8.998121885875253
146,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675143095,11936.0,loss,1,-11.40000057220459,1135.1969434022903,9.90290492059769
147,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675143129,11960.0,loss,1,-11.75,1123.4469434022903,10.83546633501635
148,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675143173,11936.0,loss,1,-11.166666984558105,1112.2802764177322,11.721730399481169
149,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675143199,11960.0,loss,5,-11.555557250976562,1100.7247191667557,12.638859490065549
150,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675143609,11936.0,loss,1,-11.75,1088.9747191667557,13.571420904484208
151,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675143658,11960.0,loss,7,-11.076924324035645,1077.89779484272,14.45056236959324
152,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675143908,11936.0,loss,1,-11.75,1066.14779484272,15.383123784011898
153,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675143931,11960.0,loss,14,-9.40000057220459,1056.7477942705154,16.129172960960943
154,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675144728,11944.0,loss,1,-10.875,1045.8727942705154,16.992288312603744
155,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675144851,11936.0,loss,1,-11.75,1034.1227942705154,17.924849727022405
156,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675145014,11936.0,loss,1,-11.0,1023.1227942705154,18.79788594477604
157,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675145158,11968.0,loss,3,-10.933334350585938,1012.1894599199295,19.665631114673445
158,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675145350,11944.0,loss,5,-11.272727966308594,1000.9167319536209,20.560312913534514
159,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675145475,11968.0,win,127,48.15385055541992,1049.0705825090408,16.738489680881994
160,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675235056,12056.0,loss,25,-9.1578950881958,1039.912687420845,17.465323689098636
161,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675245607,12032.0,loss,1,-11.75,1028.162687420845,18.397885103517293
162,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675245609,12056.0,loss,2,-11.75,1016.412687420845,19.33044651793595
163,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675245613,12032.0,loss,1,-11.75,1004.662687420845,20.26300793235461
164,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675245615,12056.0,loss,1,-11.166666984558105,993.4960204362869,21.14927199681943
165,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675245624,12032.0,loss,1,-11.75,981.7460204362869,22.08183341123809
166,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675245630,12056.0,loss,1,-11.75,969.9960204362869,23.014394825656748
167,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675245636,12032.0,loss,2,-11.75,958.2460204362869,23.946956240075405
168,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675245642,12056.0,loss,18,-5.875,952.3710204362869,24.413236947284734
169,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675245763,12040.0,loss,2,-5.529412269592285,946.8416081666946,24.85208941767068
170,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675245790,12056.0,loss,1,-11.75,935.0916081666946,25.78465083208934
171,EMA200_two_confirm_candle_MAexit200,long,1970-01-01T00:00:01.675245904,12072.0,loss,1,-11.555557250976562,923.5360509157181,26.70177992267372
172,EMA200_two_confirm_candle_MAexit200,short,1970-01-01T00:00:01.675247511,12056.0,loss,5,-11.555557250976562,911.9804936647415,27.618909013258104
