key,ma_type,entry_ma_value,entry_mode,stop_type,exit_type,rr_value,exit_ma_value,trades,resolved,wins,losses,unresolved,wr,gross_profit_pts,gross_loss_pts,gross_profit_dol,gross_loss_dol,commission_total,slippage_total,net_profit,pf_dol,expectancy_dol,expectancy_R,avg_win_pts,avg_loss_pts,avg_win_dol,avg_loss_dol,max_dd_dol,max_dd_pct,mls,final_balance,avg_hold,med_hold,sharpe,sortino,long_trades,long_wr,long_pf,long_net,long_ev,short_trades,short_wr,short_pf,short_net,short_ev
SMA 55_two_confirm_fixed_8_MAexit9,SMA,55,two_confirm,fixed_8,ma_close,,9,17714,17714,3563,14151,0,20.11403409732415,137160.0,104280.0,165214.75,155114.25,17714.0,13285.5,10100.5,1.0651165189529652,0.5701987128824658,0.05701987128824658,38.49565124511719,-7.369090557098389,46.36956216671344,-10.961363154547382,3463.75,216.2478485107422,38,11100.5,3.820198712882466,2.0,2.255113223621422,28.15685034443007,8886,20.25658338960162,1.1092972686974532,8469.5,0.9531285167679496,8828,19.970548255550522,1.0210116104929226,1631.0,0.18475305845038514
SMA 55_two_confirm_fixed_8_MAexit21,SMA,55,two_confirm,fixed_8,ma_close,,21,17702,17702,3098,14604,0,17.500847361880016,141968.0,110064.0,172038.5,163137.0,17702.0,13276.5,8901.5,1.0545645684302152,0.5028527849960457,0.05028527849960457,45.8256950378418,-7.53656530380249,55.53211749515817,-11.170706655710765,5129.0,199.74685668945312,38,9901.5,5.549768387752796,1.0,1.7192195163739443,28.6392099836502,8880,17.826576576576578,1.0869088223486834,7090.0,0.7984234234234234,8822,17.172976649285875,1.0222113913845796,1811.5,0.20533892541373838
SMA 55_two_confirm_fixed_8_MAexit34,SMA,55,two_confirm,fixed_8,ma_close,,34,17701,17701,2681,15020,0,15.146036947065136,148552.0,113544.0,180998.25,168215.0,17701.0,13275.75,12783.25,1.0759935201973665,0.7221767131800463,0.07221767131800463,55.409175872802734,-7.559520721435547,67.51146960089518,-11.199400798934754,5233.5,112.2526626586914,49,13783.25,7.043500367210892,1.0,2.244706961377904,42.12330924237513,8878,15.442667267402568,1.1138490506639265,9583.5,1.0794660959675602,8823,14.847557520117874,1.0380751507507042,3199.75,0.36266009293890966
SMA 55_two_confirm_fixed_8_MAexit55,SMA,55,two_confirm,fixed_8,ma_close,,55,17706,17706,2000,15706,0,11.295606009262398,157512.0,121792.0,193390.0,179725.5,17706.0,13279.5,13664.5,1.076029834386328,0.7717440415678302,0.07717440415678302,78.75599670410156,-7.754488945007324,96.695,-11.44311091302687,4732.5,166.76943969726562,66,14664.5,9.305772054670733,2.0,2.0891799681787084,59.540313475667,8882,11.405088943931547,1.1250989795039494,11256.5,1.267338437288899,8824,11.185403445149591,1.0268316531050563,2408.0,0.2728921124206709
SMA 55_two_confirm_fixed_10_RR2,SMA,55,two_confirm,fixed_10,fixed_RR,2,,17689,17689,6326,11363,0,35.76233817626774,126520.0,113630.0,117663.6171875,129538.203125,14151.201171875,10613.3984375,-11874.6083984375,0.9083313983748761,-0.6712990219027362,-0.06712990219027362,20.0,-10.0,18.600002716961747,-11.400000275015401,12262.947265625,960.5942993164062,26,-10875.9716796875,2.284244445700718,3.0,-6.209242037698853,0.0,8871,36.15150490361853,0.9238125307852755,-4919.404296875,-0.5545490132876789,8818,35.37083238829666,0.8929452821020154,-6955.2041015625,-0.788750748646235
SMA 55_two_confirm_fixed_10_RR3,SMA,55,two_confirm,fixed_10,fixed_RR,3,,17666,17666,4777,12889,0,27.040643043133706,143310.0,128890.0,136622.21875,146934.59375,14132.80078125,10599.5986328125,-10312.408203125,0.929816561663172,-0.5837432470918714,-0.058374324709187145,30.0,-10.0,28.600003925057567,-11.399999515090387,10801.3525390625,832.1535034179688,38,-9312.9775390625,3.000226423638628,3.0,-4.3669877888639155,-81356248.85258622,8860,27.291196388261852,0.9416657110097842,-4284.00439453125,-0.48352194069201465,8806,26.788553259141494,0.9179763893811105,-6028.40478515625,-0.6845792397406598
SMA 55_two_confirm_fixed_10_RR4,SMA,55,two_confirm,fixed_10,fixed_RR,4,,17626,17626,3876,13750,0,21.99024168841484,155040.0,137500.0,149613.59375,156750.0,14100.80078125,10575.59765625,-7136.404296875,0.954472687400319,-0.4048793995730739,-0.04048793995730739,40.0,-10.0,38.5999983875129,-11.4,7775.177734375,594.4325561523438,38,-6135.37158203125,3.7265970725065243,3.0,-2.5956317254046217,-56364085.8132634,8838,22.403258655804482,0.9775752301369625,-1753.201171875,-0.1983708046928038,8788,21.574874829312698,0.931484210792174,-5383.201171875,-0.6125627186931042
SMA 55_two_confirm_fixed_10_RR5,SMA,55,two_confirm,fixed_10,fixed_RR,5,,17549,17548,3220,14328,1,18.349669478003193,161000.0,143280.0,156492.0,163339.1875,14038.400390625,10528.798828125,-6847.205078125,0.9580799463692692,-0.39019860258291544,-0.039019860258291544,50.0,-10.0,48.6,-11.399999127582356,7208.076171875,614.9186401367188,38,-5846.19482421875,4.6461705037611125,3.0,-2.2256410301042138,-27100008.33126807,8797,18.472206434011596,0.9659274740281817,-2785.802490234375,-0.3166764226707258,8751,18.226488401325565,0.950214871930124,-4061.402099609375,-0.4641071991325991
SMA 55_two_confirm_fixed_10_RR6,SMA,55,two_confirm,fixed_10,fixed_RR,6,,17441,17440,2758,14682,1,15.814220183486238,165480.0,146820.0,161618.78125,167374.78125,13952.001953125,10463.9990234375,-5756.0048828125,0.9656101118877489,-0.330046151537414,-0.0330046151537414,60.0,-10.0,58.59999320159536,-11.399998722926032,6122.75341796875,545.539306640625,39,-4755.1416015625,5.393979357798165,3.0,-1.706501203417281,-22851663.757394623,8742,15.843056508808054,0.9677022624540605,-2708.80224609375,-0.30986070076570005,8698,15.78523798574385,0.963508914793447,-3047.2021484375,-0.3503336569829271
SMA 55_two_confirm_fixed_10_MAexit9,SMA,55,two_confirm,fixed_10,ma_close,,9,17701,17701,4018,13683,0,22.69928252641094,152728.0,119488.0,147102.796875,138644.203125,14160.80078125,10620.5986328125,8458.58984375,1.061009357472911,0.4778594341421389,0.04778594341421389,38.01095199584961,-8.732587814331055,36.610949944001995,-10.132588111159833,2915.46240234375,139.1271514892578,38,9458.4423828125,4.3060279080277954,3.0,2.2542464568084237,21.73215890243309,8877,22.890616199166384,1.102478005295707,7092.19482421875,0.7989405006442211,8824,22.506799637352675,1.019678189443204,1366.39501953125,0.15484984355521872
SMA 55_two_confirm_fixed_10_MAexit21,SMA,55,two_confirm,fixed_10,ma_close,,21,17679,17678,3531,14147,1,19.97397895689558,161184.0,128388.0,156240.59375,148193.796875,14142.4013671875,10606.798828125,8046.79052734375,1.0542991477692376,0.45518670253104143,0.045518670253104146,45.648258209228516,-9.075281143188477,44.248256513735484,-10.475280757404397,4391.455078125,152.6229248046875,38,9046.27734375,6.4359090394841045,2.0,1.836671506945743,23.7033433519029,8864,20.318140794223826,1.0828409154950833,6132.39501953125,0.6918315680879118,8814,19.627864760608123,1.0258118964524179,1914.395263671875,0.21719937187109994
SMA 55_two_confirm_fixed_10_MAexit34,SMA,55,two_confirm,fixed_10,ma_close,,34,17681,17680,3065,14615,1,17.335972850678733,169240.0,133412.0,164949.0,153873.015625,14144.0009765625,10607.998046875,11075.9912109375,1.071981330384744,0.6264700911163744,0.06264700911163744,55.21696472167969,-9.128429412841797,53.81696574225122,-10.528430764625385,4219.001953125,93.16494750976562,46,12073.873046875,8.202828054298642,2.0,2.2823442549224082,33.52772020319317,8864,17.666967509025273,1.10806161441864,8314.3955078125,0.9379958831015907,8816,17.00317604355717,1.035896544331927,2761.595947265625,0.3132481791363005
SMA 55_two_confirm_fixed_10_MAexit55,SMA,55,two_confirm,fixed_10,ma_close,,55,17701,17700,2333,15367,1,13.180790960451978,181944.0,145188.0,178677.796875,166701.796875,14160.0009765625,10619.998046875,11975.9921875,1.0718408572942983,0.6766097281073447,0.06766097281073447,77.98714447021484,-9.448038101196289,76.58713968066867,-10.84803780015618,4699.20947265625,118.06494903564453,57,12974.51171875,10.984180790960451,3.0,2.140563747298957,46.44593630990508,8879,13.255997296992906,1.1140335167734667,9511.3955078125,1.0712237310296768,8821,13.105090125836071,1.0295894462920054,2464.59619140625,0.27940099664507995
SMA 55_two_confirm_candle_RR2,SMA,55,two_confirm,candle,fixed_RR,2,,17298,17298,6147,11151,0,35.53590010405827,149924.0,138641.0,115068.109375,125851.28125,12693.2421875,9519.9326171875,-10783.1796875,0.914318139887829,-0.6233772509827725,-0.06233772509827725,24.38978385925293,-12.43305492401123,18.719393098259314,-11.286098219890592,11319.544921875,888.7990112304688,20,-9783.560546875,3.127876055035264,2.0,-5.703309792985807,-110.79047325272059,8678,35.849274026273335,0.9264808668086094,-4621.611328125,-0.5325664125518552,8620,35.22041763341067,0.9021795207074901,-6161.56787109375,-0.7147990569714328
SMA 55_two_confirm_candle_RR3,SMA,55,two_confirm,candle,fixed_RR,3,,17098,17098,4631,12467,0,27.085039185869693,168786.0,154857.0,132977.0,140678.265625,12549.302734375,9411.9765625,-7701.28173828125,0.9452561801868603,-0.4504200338215727,-0.04504200338215727,36.44698715209961,-12.42135238647461,28.71453249838048,-11.284051145022861,8120.79150390625,673.7413330078125,25,-6701.498046875,4.425722306702538,3.0,-3.3112406348855234,-82.85964632134316,8568,27.1125116713352,0.9461699716663644,-3794.374267578125,-0.4428541395399306,8530,27.05744431418523,0.944338074032916,-3906.9072265625,-0.4580196045208089
SMA 55_two_confirm_candle_RR4,SMA,55,two_confirm,candle,fixed_RR,4,,16842,16842,3651,13191,0,21.67794798717492,177212.0,163741.0,141340.640625,148838.78125,12358.9365234375,9269.2021484375,-7498.142578125,0.9496223997399871,-0.44520499810741004,-0.04452049981074101,48.537933349609375,-12.413084983825684,38.712856922760885,-11.283358445151997,7885.55322265625,694.5618286132812,38,-6498.35400390625,5.743735898349365,3.0,-2.803216478942425,-82.91753623405579,8437,21.642764015645373,0.9473076302541631,-3931.8828125,-0.46602854243214414,8405,21.713265913146937,0.9519497569277486,-3566.259765625,-0.4243021731856038
SMA 55_two_confirm_candle_RR5,SMA,55,two_confirm,candle,fixed_RR,5,,16525,16524,3009,13515,1,18.209876543209877,182155.0,167763.0,146565.421875,152485.265625,12125.6279296875,9094.220703125,-5919.8515625,0.961177601483422,-0.3582577803497942,-0.035825778034979425,60.53672409057617,-12.41309642791748,48.70901358424726,-11.282668562708102,6474.9873046875,600.2800903320312,46,-4920.00830078125,7.001331396756234,3.0,-1.9883289198488472,-66.64637928774368,8282,18.425501086694034,0.9748136322322222,-1920.2530517578125,-0.23185861528106888,8242,17.99320553263771,0.9475419256364057,-3999.5986328125,-0.48527039951619755
SMA 55_two_confirm_candle_RR6,SMA,55,two_confirm,candle,fixed_RR,6,,16230,16229,2539,13690,1,15.64483332306365,184920.0,169739.0,149064.78125,154472.84375,11913.1669921875,8934.875,-5408.0439453125,0.9649902056004585,-0.33323334434114854,-0.03332333443411485,72.83182525634766,-12.398757934570312,58.7100359393462,-11.283626278305332,6065.21826171875,561.683837890625,46,-4408.15380859375,8.21344506747181,3.0,-1.6689822000875416,-61.72047316302049,8110,15.86929716399507,0.9811388941280004,-1452.36669921875,-0.17908344010095562,8119,15.420618302746645,0.9489390084934585,-3955.6787109375,-0.48721255215389825
SMA 55_two_confirm_candle_MAexit9,SMA,55,two_confirm,candle,ma_close,,9,17561,17561,4272,13289,0,24.326632879676556,161872.0,127891.0,139218.875,126817.0078125,12877.1435546875,9657.857421875,12401.8662109375,1.0977934064320163,0.7062164006000512,0.07062164006000513,37.89138412475586,-9.623824119567871,32.58868796816479,-9.543006081157348,2114.230224609375,107.0408706665039,44,13401.3408203125,4.57451170206708,3.0,3.2951039238172415,27.35205019612508,8812,24.61416250567408,1.1515331783362759,9607.970703125,1.0903280416619383,8749,24.037032803749,1.0440594013052558,2793.896484375,0.3193389512372843
SMA 55_two_confirm_candle_MAexit21,SMA,55,two_confirm,candle,ma_close,,21,17498,17497,3791,13706,1,21.6665714122421,172984.0,140453.0,147063.875,136961.4375,12831.166015625,9623.375,10102.458984375,1.073761181865516,0.5773823503672058,0.05773823503672058,45.63017654418945,-10.24755573272705,38.792897652334474,-9.992808806362177,3406.5908203125,123.32946014404297,39,11101.9013671875,6.9843401726010175,2.0,2.358290825910501,24.98136435988409,8783,22.031196629853124,1.1123253742566885,7692.6923828125,0.8758615943086075,8714,21.29905898554051,1.0351915586808544,2409.765625,0.2765395484278173
SMA 55_two_confirm_candle_MAexit34,SMA,55,two_confirm,candle,ma_close,,34,17507,17506,3306,14200,1,18.88495373014966,185040.0,147322.0,157897.40625,142895.765625,12838.9619140625,9629.2216796875,15001.6328125,1.1049831012093714,0.8569423519079172,0.08569423519079172,55.97096252441406,-10.374788284301758,47.760860934664244,-10.063082086267606,2422.898681640625,85.64737701416016,40,16001.0537109375,8.996801096766823,2.0,3.140680795283888,37.901979576758805,8786,19.166856362394718,1.1539841754598377,11013.0537109375,1.2534775450645914,8720,18.60091743119266,1.0558819073872026,3988.58056640625,0.45740602825759746
SMA 55_two_confirm_candle_MAexit55,SMA,55,two_confirm,candle,ma_close,,55,17628,17627,2563,15064,1,14.540194020536676,200240.0,162221.0,171347.65625,156181.71875,12925.359375,9694.01953125,15165.9228515625,1.0971044346379368,0.8603802604846259,0.08603802604846258,78.127197265625,-10.768786430358887,66.85433330081935,-10.367878302575678,3424.494140625,79.73965454101562,45,16165.2919921875,12.058943665966982,3.0,2.7832478278989945,45.62079877166551,8848,14.63607594936709,1.1518244090874779,11879.2900390625,1.3425960713226153,8779,14.443558491855566,1.0421699041466421,3286.633544921875,0.3743744782915907
SMA 84_one_break_fixed_6_RR2,SMA,84,one_break,fixed_6,fixed_RR,2,,20924,20924,6239,14685,0,29.81743452494743,74868.0,88110.0,110222.296875,181114.984375,27898.6640625,20924.0,-70892.671875,0.608576354161751,-3.3881032247658194,-0.33881032247658194,12.0,-6.0,17.666660823048566,-12.333332269322439,71045.765625,6217.541015625,24,-69885.4375,1.4494360542917224,1.0,-35.71149496743122,-513900340.22065437,10465,29.82322025800287,0.6087446254340817,-35438.33984375,-3.386367878045867,10459,29.81164547279855,0.6084080141230587,-35454.3359375,-3.3898399404818815
SMA 84_one_break_fixed_6_RR3,SMA,84,one_break,fixed_6,fixed_RR,3,,20910,20910,5795,15115,0,27.71401243424199,104310.0,90690.0,160328.28125,186418.328125,27879.99609375,20910.0,-26090.01171875,0.8600456986315975,-1.2477289200741273,-0.12477289200741273,18.0,-6.0,27.66665767903365,-12.333332988752895,26728.326171875,1661.5211181640625,24,-25091.994140625,1.750023912003826,1.0,-10.07767939847407,0.0,10457,27.885626852825858,0.8674308618998643,-12329.671875,-1.1790830902744573,10453,27.5423323447814,0.8526929400961125,-13760.33984375,-1.3164010182483497
SMA 84_one_break_fixed_6_RR4,SMA,84,one_break,fixed_6,fixed_RR,4,,20880,20880,4675,16205,0,22.38984674329502,112200.0,97230.0,176091.65625,199861.65625,27839.99609375,20880.0,-23769.990234375,0.8810677323204661,-1.138409493983477,-0.1138409493983477,24.0,-6.0,37.66666443850267,-12.333332690527614,24507.962890625,1442.7767333984375,34,-22770.302734375,1.8691570881226054,1.0,-7.892397031327512,0.0,10444,22.66373037150517,0.8950038781606617,-10459.328125,-1.0014676488893144,10436,22.115753162131085,0.8672191861809021,-13310.662109375,-1.2754563155782868
SMA 84_one_break_fixed_6_RR5,SMA,84,one_break,fixed_6,fixed_RR,5,,20835,20835,3923,16912,0,18.82889368850492,117690.0,101472.0,186996.34375,208581.34375,27779.99609375,20835.0,-21584.9921875,0.8965151934879123,-1.035996745260379,-0.10359967452603791,30.0,-6.0,47.66666932194749,-12.333333949266793,22352.45703125,1298.806640625,41,-20583.791015625,2.2240460763138947,1.0,-6.375155312903601,-156803256.32462385,10420,19.12667946257198,0.9140472407704964,-8933.330078125,-0.8573253433901151,10415,18.530964954392704,0.8791030554938202,-12651.6630859375,-1.214754016892703
SMA 84_one_break_fixed_6_RR6,SMA,84,one_break,fixed_6,fixed_RR,6,,20789,20789,3364,17425,0,16.181634518254846,121104.0,104550.0,193990.6875,214908.34375,27718.6640625,20789.0,-20917.662109375,0.9026670817661075,-1.0061889513384483,-0.10061889513384484,36.0,-6.0,57.66667285969084,-12.33333393113343,21440.380859375,1469.8619384765625,42,-19915.71875,2.555630381451729,1.0,-5.627526492249968,-152123487.47440186,10400,16.576923076923077,0.9290992532186843,-7586.6640625,-0.7294869290865384,10389,15.785927423236116,0.8764553906107232,-13330.9970703125,-1.2831838550690635
SMA 84_one_break_fixed_6_MAexit9,SMA,84,one_break,fixed_6,ma_close,,9,20877,20877,3442,17435,0,16.48704315754179,123936.0,95838.0,198528.65625,200411.6875,27835.99609375,20877.0,-1883.00146484375,0.9906041844490732,-0.09019502154733679,-0.00901950215473368,36.00697326660156,-5.4968743324279785,57.67828479081929,-11.494791367938056,10742.7841796875,580.376953125,44,-882.5010986328125,3.253101499257556,1.0,-0.3492720056750424,-4.701881101711606,10441,16.904511062158797,1.0112084308196851,1120.999267578125,0.10736512475606982,10436,16.069375239555388,0.9700789096360707,-3004.001953125,-0.2878499380150441
SMA 84_one_break_fixed_6_MAexit21,SMA,84,one_break,fixed_6,ma_close,,21,20827,20826,3864,16962,1,18.553730913281473,125696.0,96582.0,200477.328125,200548.0,27767.99609375,20826.0,-70.671875,0.9996476061840557,-0.0033934444924613462,-0.00033934444924613465,32.53002166748047,-5.694021701812744,51.88336649197723,-11.823369885626695,9860.3564453125,692.2787475585938,45,929.039306640625,4.136896187457985,1.0,-0.011553846225449466,-0.22260775268348507,10414,18.78240829652391,1.0254848928527631,2550.664306640625,0.24492647461500144,10412,18.32500960430273,0.9739072861484155,-2621.3349609375,-0.25176094515342873
SMA 84_one_break_fixed_6_MAexit34,SMA,84,one_break,fixed_6,ma_close,,34,20804,20803,3755,17048,1,18.050281209440946,127456.0,97626.0,203665.0,202488.671875,27737.330078125,20803.0,1176.328125,1.0058093527608605,0.05654608109407297,0.005654608109407297,33.94300842285156,-5.726536750793457,54.23834886817576,-11.877561700786016,10205.908203125,817.5626831054688,46,2175.73779296875,4.947892130942653,1.0,0.17705362612380923,3.9104018580929405,10402,18.506056527590847,1.0484043271422745,4878.6640625,0.4690121190636416,10401,17.594462070954716,0.9635951588757018,-3702.3369140625,-0.35595970714955294
SMA 84_one_break_fixed_6_MAexit55,SMA,84,one_break,fixed_6,ma_close,,55,20833,20832,3227,17605,1,15.490591397849462,127384.0,100452.0,204777.0,208498.34375,27775.99609375,20832.0,-3721.34375,0.9821516867565045,-0.17863593269969277,-0.017863593269969277,39.47443389892578,-5.705879211425781,63.4573907654168,-11.843132277761999,14478.970703125,1007.8169555664062,58,-2720.562744140625,6.16378648233487,1.0,-0.5162107960378493,-11.941568178583447,10423,15.926316799385972,1.0230147282205098,2386.328857421875,0.22894836970372015,10409,15.054279950043231,0.9417269169134332,-6107.67333984375,-0.5867685022426505
SMA 84_one_break_fixed_6_MAexit84,SMA,84,one_break,fixed_6,ma_close,,84,20907,20906,1737,19169,1,8.308619535061705,140312.0,109260.0,229800.328125,226827.671875,27874.6640625,20906.0,2972.6533203125,1.0131053509716317,0.1421913957864967,0.01421913957864967,80.77835083007812,-5.699827671051025,132.29725280656305,-11.833046683447233,10838.3173828125,593.6634521484375,100,3971.65283203125,8.61149909117,1.0,0.332409854275459,9.430699836031623,10454,8.63784197436388,1.0771843370305927,8700.6611328125,0.8322805751685958,10452,7.979334098737084,0.9497993023785736,-5728.009765625,-0.5480300196732683
SMA 84_one_break_fixed_8_RR2,SMA,84,one_break,fixed_8,fixed_RR,2,,20924,20924,7442,13482,0,35.566813228828146,119072.0,107856.0,135816.5,158413.5,20924.0,15693.0,-22597.0,0.8573543290186758,-1.079956031351558,-0.1079956031351558,16.0,-8.0,18.25,-11.75,23057.0,1599.237060546875,24,-21597.0,1.522462244312751,2.0,-10.877520542645506,0.0,10465,35.40372670807454,0.8512684124386252,-11813.75,-1.1288819875776397,10459,35.72999330719954,0.8634746497686225,-10783.25,-1.0310020078401376
SMA 84_one_break_fixed_8_RR3,SMA,84,one_break,fixed_8,fixed_RR,3,,20868,20868,5674,15194,0,27.18995591336017,136176.0,121552.0,160290.5,178529.5,20868.0,15651.0,-18239.0,0.8978376122713613,-0.8740176346559325,-0.08740176346559325,24.0,-8.0,28.25,-11.75,18855.25,1187.3582763671875,34,-17239.0,2.0263082231167338,2.0,-7.094155749642082,0.0,10436,27.270985051743963,0.9015165531354246,-8783.0,-0.8416059793024148,10432,27.108895705521473,0.8941654448386628,-9456.0,-0.906441717791411
SMA 84_one_break_fixed_8_RR4,SMA,84,one_break,fixed_8,fixed_RR,4,,20792,20792,4573,16219,0,21.994036167756832,146336.0,129752.0,174917.25,190573.25,20792.0,15594.0,-15656.0,0.9178478616489985,-0.7529819161215853,-0.07529819161215853,32.0,-8.0,38.25,-11.75,16175.75,1091.8494873046875,36,-14656.0,2.5226048480184686,2.0,-5.24259503054661,0.0,10399,22.252139628810465,0.9317017329175384,-6488.25,-0.6239301855947688,10393,21.73578370056769,0.9040774474362931,-9167.75,-0.8821081497161551
SMA 84_one_break_fixed_8_RR5,SMA,84,one_break,fixed_8,fixed_RR,5,,20693,20693,3791,16902,0,18.320204900207802,151640.0,135216.0,182915.75,198598.5,20693.0,15519.75,-15682.75,0.9210328879623965,-0.7578770598753202,-0.07578770598753201,40.0,-8.0,48.25,-11.75,16179.25,1118.123779296875,38,-14682.75,3.034262794181607,2.0,-4.69717514836182,0.0,10351,18.577915177277557,0.9369452382635389,-6244.25,-0.6032508936334654,10342,18.062270353896732,0.9052069157724002,-9438.5,-0.9126377876619609
SMA 84_one_break_fixed_8_RR6,SMA,84,one_break,fixed_8,fixed_RR,6,,20606,20606,3243,17363,0,15.738134523925071,155664.0,138904.0,188904.75,204015.25,20606.0,15454.5,-15110.5,0.9259344583309336,-0.7333058332524507,-0.07333058332524507,48.0,-8.0,58.25,-11.75,15658.5,1059.080078125,45,-14110.5,3.543385421721829,2.0,-4.1294457786982885,0.0,10310,15.984481086323957,0.9431854468281612,-5782.5,-0.5608632395732299,10296,15.491452991452991,0.9087607929633913,-9328.0,-0.905982905982906
SMA 84_one_break_fixed_8_MAexit9,SMA,84,one_break,fixed_8,ma_close,,9,20867,20867,4175,16692,0,20.007667609143624,148232.0,119216.0,177983.75,178231.0,20867.0,15650.25,-247.25,0.9986127553568123,-0.011848852254756313,-0.0011848852254756313,35.504669189453125,-7.142104148864746,42.630838323353295,-10.677630002396358,9460.5,513.1814575195312,36,752.75,3.693822782383668,2.0,-0.056645490680522645,-0.5531792079482641,10436,20.429283250287465,1.0186008396758044,1657.0,0.15877730931391337,10431,19.585849870578084,0.9786396930980718,-1904.25,-0.18255680184066725
SMA 84_one_break_fixed_8_MAexit21,SMA,84,one_break,fixed_8,ma_close,,21,20805,20804,4626,16178,1,22.236108440684486,150744.0,120816.0,180334.5,179331.5,20804.0,15603.0,1003.0,1.0055929939804218,0.048211882330321094,0.00482118823303211,32.58625030517578,-7.46791934967041,38.98281452658885,-11.08489924588948,6943.75,516.9365234375,38,2003.0,4.808161891943857,1.0,0.2009055044748877,2.790801825493243,10401,22.353619844245745,1.0279710726751643,2508.25,0.24115469666378234,10403,22.118619628953187,0.9832112961961219,-1505.25,-0.14469383831587043
SMA 84_one_break_fixed_8_MAexit34,SMA,84,one_break,fixed_8,ma_close,,34,20775,20774,4504,16270,1,21.680947338018676,153504.0,122560.0,183998.0,181672.5,20774.0,15580.5,2325.5,1.0128005064057577,0.11194281313179937,0.011194281313179937,34.08170700073242,-7.5328826904296875,40.85213143872114,-11.166103257529194,5890.25,509.4270324707031,38,3325.5,5.823529411764706,1.0,0.42767976642450894,6.88101711613292,10387,21.95051506691056,1.0619801285926858,5612.75,0.5403629536921152,10387,21.411379609126794,0.9639220657354285,-3287.25,-0.3164773274285164
SMA 84_one_break_fixed_8_MAexit55,SMA,84,one_break,fixed_8,ma_close,,55,20813,20812,3879,16933,1,18.638285604458964,155584.0,126856.0,187691.75,188202.75,20812.0,15609.0,-511.0,0.9972848430748222,-0.024553142417835863,-0.0024553142417835863,40.10930633544922,-7.49164342880249,48.38663315287445,-11.114554420362605,9081.75,705.3786010742188,44,489.0,7.384874111089756,1.0,-0.08530428617325417,-1.4520488777625706,10416,19.134024577572966,1.0563592179918428,5282.0,0.5071044546850998,10396,18.141592920353983,0.9386870584499775,-5793.0,-0.55723355136591
SMA 84_one_break_fixed_8_MAexit84,SMA,84,one_break,fixed_8,ma_close,,84,20904,20903,2177,18726,1,10.414772999091038,175288.0,140104.0,215300.25,207900.5,20903.0,15677.25,7399.75,1.0355927474921898,0.35400420992202075,0.03540042099220207,80.51814270019531,-7.481790065765381,98.89768029398255,-11.10223753070597,5914.25,287.5982360839844,79,8399.75,10.536765057647228,2.0,0.9899043789783939,20.794433957385472,10453,10.8198603271788,1.116131575002297,12007.25,1.1486893714723045,10450,10.009569377990431,0.9559120441692901,-4607.5,-0.4409090909090909
SMA 84_one_break_fixed_10_RR2,SMA,84,one_break,fixed_10,fixed_RR,2,,19830,19830,7068,12762,0,35.642965204236006,141360.0,127620.0,131464.8125,145486.8125,15864.001953125,11897.998046875,-14022.009765625,0.9036201305187025,-0.7071109311964195,-0.07071109311964195,20.0,-10.0,18.600001768534238,-11.400000979470303,14426.927734375,1042.407470703125,23,-13024.3271484375,2.2965708522440744,3.0,-6.9301511497501584,0.0,9912,35.48224374495561,0.8973047876973512,-7486.8046875,-0.7553273494249395,9918,35.8035894333535,0.9099635485967404,-6535.205078125,-0.6589236820049406
SMA 84_one_break_fixed_10_RR3,SMA,84,one_break,fixed_10,fixed_RR,3,,19360,19360,5232,14128,0,27.024793388429753,156960.0,141280.0,149635.21875,161059.1875,15488.001953125,11616.0,-11424.0107421875,0.9290697480390555,-0.590083199493156,-0.0590083199493156,30.0,-10.0,28.600003583715598,-11.399999115232163,11911.1953125,834.8184814453125,28,-10424.630859375,3.0032024793388428,3.0,-4.622075565119935,-43046300.28684828,9712,27.121087314662272,0.9336120648898062,-5356.80517578125,-0.551565607061496,9648,26.927860696517413,0.9245092035274356,-6067.205078125,-0.6288562477326907
SMA 84_one_break_fixed_10_RR4,SMA,84,one_break,fixed_10,fixed_RR,4,,19017,19017,4127,14890,0,21.701635378871536,165080.0,148900.0,159302.1875,169745.984375,15213.6015625,11410.19921875,-10443.802734375,0.9384739679500886,-0.5491824543500552,-0.05491824543500552,40.0,-10.0,38.599996971165496,-11.399998950638013,10886.869140625,839.6473999023438,32,-9443.50390625,3.7374454435505076,3.0,-3.674473155734595,-39706132.77800553,9554,21.980322378061544,0.9539209603934071,-3915.6015625,-0.4098389745132929,9463,21.420268413822257,0.9229896752348485,-6528.2021484375,-0.689866020124432
SMA 84_one_break_fixed_10_RR5,SMA,84,one_break,fixed_10,fixed_RR,5,,18753,18753,3375,15378,0,17.997120460726286,168750.0,153780.0,164025.0,175309.1875,15002.4013671875,11251.798828125,-11284.2060546875,0.935632651882549,-0.6017280464292379,-0.060172804642923794,50.0,-10.0,48.6,-11.399999187150474,11704.505859375,1004.6786499023438,36,-10283.923828125,4.659147869674185,3.0,-3.5749361703074567,-86404333.96977799,9420,18.2484076433121,0.9516125673627237,-4248.0029296875,-0.45095572501990444,9333,17.743490838958532,0.9196026022564339,-7036.203125,-0.7539058314582664
