trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
136,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674555460,11856.0,loss,1,-11.75,602.0,52.26011102299763
137,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674559948,11824.0,loss,6,-11.75,590.25,53.1919111816019
138,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674561300,11848.0,loss,1,-11.75,578.5,54.123711340206185
139,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674561675,11824.0,loss,1,-11.75,566.75,55.055511498810475
140,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674561686,11848.0,loss,31,-1.75,565.0,55.19429024583664
141,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674569788,11840.0,win,124,188.25,753.25,40.26566217287867
142,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674632336,11696.0,loss,1,-11.75,741.5,41.197462331482946
143,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674632494,11672.0,loss,1,-11.75,729.75,42.129262490087235
144,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674633004,11696.0,loss,8,-11.75,718.0,43.06106264869152
145,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674715328,11936.0,loss,1,-11.75,706.25,43.99286280729579
146,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674715935,11912.0,loss,38,-11.75,694.5,44.92466296590008
147,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674720135,11936.0,loss,8,-11.75,682.75,45.85646312450436
148,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674723045,11952.0,loss,2,-11.75,671.0,46.78826328310864
149,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.674724077,11920.0,loss,1,-11.75,659.25,47.72006344171293
150,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.674724938,11944.0,win,211,218.25,877.5,30.412371134020617
151,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675022462,12112.0,loss,2,-11.75,865.75,31.3441712926249
152,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675140063,11912.0,loss,1,-11.75,854.0,32.27597145122918
153,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675140271,11944.0,loss,4,-11.75,842.25,33.207771609833465
154,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675142853,11920.0,loss,1,-11.75,830.5,34.13957176843775
155,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675143039,11944.0,loss,4,-11.75,818.75,35.07137192704203
156,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675234339,12032.0,loss,1,-11.75,807.0,36.00317208564631
157,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675235056,12056.0,loss,8,-11.75,795.25,36.934972244250595
158,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675239775,12072.0,loss,12,-11.75,783.5,37.86677240285488
159,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675245604,12056.0,loss,6,-11.75,771.75,38.79857256145916
160,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675245672,12080.0,loss,6,-11.75,760.0,39.73037272006344
161,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675245720,12088.0,loss,1,-11.75,748.25,40.662172878667725
162,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675245744,12056.0,loss,1,-11.75,736.5,41.59397303727201
163,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675245906,12080.0,loss,36,-11.75,724.75,42.52577319587629
164,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675247510,12064.0,loss,26,-11.75,713.0,43.45757335448057
165,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675247762,12048.0,loss,1,-11.75,701.25,44.38937351308485
166,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675247795,12080.0,loss,1,-11.75,689.5,45.32117367168914
167,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675334083,12712.0,loss,2,-11.75,677.75,46.25297383029342
168,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675334259,12736.0,loss,1,-11.75,666.0,47.184773988897696
169,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675334390,12712.0,loss,6,-11.75,654.25,48.116574147501986
170,SMA144_two_confirm_fixed_8_MAexit144,short,1970-01-01T00:00:01.675337289,12720.0,loss,2,-11.75,642.5,49.04837430610626
171,SMA144_two_confirm_fixed_8_MAexit144,long,1970-01-01T00:00:01.675337572,12752.0,loss,2,-11.75,630.75,49.980174464710544
