key,ma_type,entry_ma_value,entry_mode,stop_type,exit_type,rr_value,exit_ma_value,trades,resolved,wins,losses,unresolved,wr,gross_profit_pts,gross_loss_pts,gross_profit_dol,gross_loss_dol,commission_total,slippage_total,net_profit,pf_dol,expectancy_dol,expectancy_R,avg_win_pts,avg_loss_pts,avg_win_dol,avg_loss_dol,max_dd_dol,max_dd_pct,mls,final_balance,avg_hold,med_hold,sharpe,sortino,long_trades,long_wr,long_pf,long_net,long_ev,short_trades,short_wr,short_pf,short_net,short_ev
SMA 55_two_confirm_candle_MAexit34,SMA,55,two_confirm,candle,ma_close,,34,17507,17506,3306,14200,1,18.88495373014966,185040.0,147322.0,157897.40625,142895.765625,12838.9619140625,9629.2216796875,15001.6328125,1.1049831012093714,0.8569423519079172,0.08569423519079172,55.97096252441406,-10.374788284301758,47.760860934664244,-10.063082086267606,2422.898681640625,85.64737701416016,40,16001.0537109375,8.996801096766823,2.0,3.140680795283888,37.901979576758805,8786,19.166856362394718,1.1539841754598377,11013.0537109375,1.2534775450645914,8720,18.60091743119266,1.0558819073872026,3988.58056640625,0.45740602825759746
SMA 21_two_confirm_candle_MAexit9,SMA,21,two_confirm,candle,ma_close,,9,29303,29303,7043,22260,0,24.035081732245843,261912.0,215209.0,222655.84375,213228.09375,21320.69140625,15990.5185546875,9427.751953125,1.0442143895496885,0.3217333362838276,0.03217333362838276,37.18756103515625,-9.667969703674316,31.613778751952292,-9.578979952830188,5695.28125,86.76521301269531,29,10426.802734375,4.514998464321059,3.0,2.096678478782491,16.334915268075083,14692,24.571195208276613,1.0910443921176831,9659.5771484375,0.6574718995669412,14611,23.495996167271237,0.997836097019979,-231.82568359375,-0.015866517253695846
EMA200_two_confirm_fixed_10_MAexit21,EMA,200,two_confirm,fixed_10,ma_close,,21,10465,10465,2227,8238,0,21.280458671763018,92440.0,73046.0,89322.203125,84579.1953125,8372.0009765625,6278.99951171875,4742.99560546875,1.0560777126688865,0.45322461590719065,0.045322461590719065,41.50875473022461,-8.866957664489746,40.10875757745846,-10.266957430504977,2603.4169921875,86.77667999267578,37,5743.373046875,6.313330148112756,2.0,1.4526651625022209,16.378794485920782,5187,22.267206477732792,1.1300657409625035,5388.1982421875,1.0387889420064584,5278,20.31072375899962,0.985048448386143,-645.2027587890625,-0.12224379666333128
EMA 84_two_confirm_fixed_10_MAexit84,EMA,84,two_confirm,fixed_10,ma_close,,84,16433,16432,2082,14350,1,12.670399221032133,170000.0,134992.0,167085.1875,155082.0,13145.6025390625,9859.201171875,12003.2001953125,1.0773989728014857,0.7304771297049963,0.07304771297049964,81.65225982666016,-9.407108306884766,80.2522514409222,-10.807108013937283,4540.11328125,87.18146514892578,59,13000.5068359375,12.590250730282376,3.0,1.98749560985312,47.27762499218278,8246,12.927479990298327,1.176997335271318,13699.59765625,1.6613628009034684,8186,12.411434155875886,0.978162170773152,-1696.4002685546875,-0.20723189207851056
EMA200_one_break_fixed_10_MAexit200,EMA,200,one_break,fixed_10,ma_close,,200,15311,15310,1619,13691,1,10.574787720444153,151872.0,117884.0,149605.390625,137051.40625,12248.001953125,9186.0,12553.994140625,1.091600551344215,0.8199865539271718,0.08199865539271718,93.8060531616211,-8.61032772064209,92.4060473285979,-10.01032840917391,3673.94873046875,87.3448486328125,54,13551.94921875,16.770476812540824,2.0,1.8534487266402044,38.83446811755652,7655,10.907903331156108,1.2152178509075686,14704.998046875,1.9209664332952319,7655,10.241672109732201,0.9687014172797269,-2151.001708984375,-0.2809930384042293
EMA200_two_confirm_fixed_8_MAexit21,EMA,200,two_confirm,fixed_8,ma_close,,21,10470,10470,1971,8499,0,18.825214899713465,80848.0,62872.0,97610.75,93463.25,10470.0,7852.5,4147.5,1.044375730567897,0.3961318051575931,0.03961318051575931,41.01877212524414,-7.397576332092285,49.523465246067985,-10.996970231791975,3007.75,88.02311706542969,37,5147.5,5.4810888252149,1.0,1.096406319125704,15.360567821299322,5189,19.734052804008478,1.130811934257664,5979.25,1.1522933127770283,5281,17.932209808748343,0.9616423583117821,-1831.75,-0.3468566559363757
EMA200_two_confirm_candle_MAexit200,EMA,200,two_confirm,candle,ma_close,,200,10470,10469,1220,9249,1,11.653453051867418,129448.0,100741.0,113052.6875,96614.390625,7579.009765625,5684.25732421875,16438.3046875,1.170143358237426,1.5701886223612571,0.1570188622361257,106.10491943359375,-10.892096519470215,92.66613729508197,-10.445928276029841,2636.123046875,88.87194061279297,63,17437.908203125,21.53309771706944,3.0,2.7098510033282674,72.09186908050033,5188,12.181958365458751,1.29919007823248,14229.35546875,2.742743922272552,5281,11.134254875970461,1.0450302208952629,2208.949462890625,0.418282420543576
HMA200_one_break_candle_MAexit55,HMA,200,one_break,candle,ma_close,,55,22946,22946,7428,15518,0,32.371655190447136,215536.0,176410.0,152263.03125,141219.40625,13492.025390625,10119.01953125,11043.62109375,1.0782018937287523,0.48128741801403296,0.048128741801403294,29.016693115234375,-11.368088722229004,20.49852332390953,-9.100361274004381,2372.769775390625,88.93314361572266,26,12042.9658203125,5.109343676457771,2.0,3.0419029086774274,22.048389031937248,11456,32.987081005586596,1.1572042175770167,10919.296875,0.9531509143680168,11490,31.75805047867711,1.0017324435630353,124.32354736328125,0.010820152076873911
HMA144_two_confirm_candle_MAexit84,HMA,144,two_confirm,candle,ma_close,,84,19561,19561,4654,14907,0,23.792239660549054,191136.0,156745.0,160448.171875,152573.65625,14631.130859375,10973.34765625,7874.5244140625,1.0516112402268003,0.40256246685049335,0.04025624668504933,41.06918716430664,-10.514859199523926,34.47532700365277,-10.235034295968337,2686.6142578125,89.50364685058594,29,8874.171875,6.7969940187107,2.0,1.8807949386677334,19.140786925332197,9767,24.418961810177127,1.12908485997835,9763.412109375,0.9996326517226375,9794,23.16724525219522,0.9754492937548048,-1888.886474609375,-0.19286159634565805
EMA200_two_confirm_fixed_10_MAexit200,EMA,200,two_confirm,fixed_10,ma_close,,200,10470,10469,1098,9371,1,10.488107746680676,116160.0,89666.0,114622.796875,102785.40625,8375.201171875,6281.3994140625,11837.3955078125,1.1151660635188665,1.1307092853006495,0.11307092853006495,105.79235076904297,-9.568455696105957,104.39234688069217,-10.96845654145769,4069.26904296875,89.63037109375,63,12836.0078125,19.47654981373579,3.0,1.9634370983155816,69.42552759997038,5188,11.333847340015419,1.2657942440580645,13408.796875,2.5845791971858136,5281,9.657261882219277,0.969975463442395,-1571.40283203125,-0.2975578170860159
