trade_id,strategy_key,direction,entry_time,entry_price,outcome,hold_bars,net_pnl_dol,equity_after_trade,drawdown_pct_after_trade
48,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672826397,10928.0,loss,1,-11.75,954.609136402607,6.4452427083497135
49,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672826409,10944.0,loss,1,-11.75,942.859136402607,7.596780396664142
50,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672826486,10936.0,win,18,4.125,946.984136402607,7.192517165660139
51,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672826743,10928.0,loss,1,-11.75,935.234136402607,8.344054853974567
52,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672826745,10912.0,loss,1,-7.565217018127441,927.6689193844795,9.085470387306605
53,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672826796,10928.0,loss,1,-9.666667938232422,918.0022514462471,10.032834851246637
54,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672826821,10912.0,win,12,4.125,922.1272514462471,9.628571620242637
55,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672827213,10904.0,loss,10,-5.222222805023193,916.9050286412239,10.140366205498747
56,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672827715,10896.0,win,19,10.428571701049805,927.3336003422737,9.11833272898401
57,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672828890,10880.0,loss,1,-11.272727966308594,916.0608723759651,10.223096227138937
58,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672828897,10864.0,loss,5,-10.875,905.1858723759651,11.28888110887676
59,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672829513,10880.0,loss,18,-6.266666889190674,898.9192054867744,11.90303456445252
60,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672831615,10872.0,loss,14,-6.7142863273620605,892.2049191594124,12.561056160715642
61,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672833290,10880.0,loss,12,-9.40000057220459,882.8049185872078,13.48228636744507
62,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672851869,10872.0,loss,4,-11.75,871.0549185872078,14.633824055759497
63,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672855735,10880.0,loss,6,-4.2727274894714355,866.7821910977364,15.052565054570005
64,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672869250,10872.0,loss,1,-11.75,855.0321910977364,16.204102742884434
65,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672872565,10880.0,loss,2,-4.2727274894714355,850.7594636082649,16.62284374169494
66,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672874869,10872.0,loss,9,-8.699999809265137,842.0594637989998,17.47547162839257
67,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672877868,10888.0,loss,2,-11.75,830.3094637989998,18.627009316706996
68,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672878241,10880.0,loss,1,-8.699999809265137,821.6094639897346,19.479637203404625
69,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672879108,10896.0,win,20,3.473684310913086,825.0831483006477,19.139204999036714
70,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672892103,10904.0,win,59,138.25,963.3331483006477,5.59026155993291
71,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672898227,10792.0,loss,2,-8.545454978942871,954.7876933217049,6.427743557553923
72,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672898287,10784.0,loss,2,-5.222222805023193,949.5654705166817,6.939538142810033
73,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672898402,10792.0,loss,5,-10.235295295715332,939.3301752209663,7.942629911664804
74,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672898717,10776.0,loss,1,-11.555557250976562,927.7746179699898,9.075111586896686
75,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672898756,10792.0,win,18,2.86956524848938,930.6441832184792,8.793884988367928
76,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672899227,10800.0,loss,10,-8.545454978942871,922.0987282395363,9.631366985988942
77,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672900071,10808.0,loss,1,-11.555557250976562,910.5431709885597,10.76384866122082
78,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672900082,10792.0,loss,8,-4.947368621826172,905.5958023667336,11.2487066549244
79,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672900967,10800.0,loss,1,-11.40000057220459,894.195801794529,12.36594327668607
80,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672900990,10784.0,loss,6,-4.947368621826172,889.2484331727028,12.85080127038965
81,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672902692,10792.0,loss,2,-7.833333492279053,881.4150996804237,13.618493078176458
82,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672902812,10784.0,loss,5,-0.6363636255264282,880.7787360548973,13.680858754624637
83,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672903834,10784.0,loss,5,-1.0,879.7787360548973,13.778861962140757
84,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672905176,10784.0,loss,2,-7.833333492279053,871.9454025626183,14.546553769927566
85,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672905507,10792.0,loss,4,-5.875,866.0704025626183,15.122322614084782
86,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672906252,10784.0,loss,3,-1.4000000953674316,864.6704024672508,15.259527113953666
87,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672906767,10784.0,loss,3,-0.5833333730697632,864.0870690941811,15.3166956555657
88,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672907673,10784.0,loss,9,-0.7000000476837158,863.3870690464973,15.385297905500142
89,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672910432,10784.0,loss,2,-11.75,851.6370690464973,16.536835593814573
90,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672910441,10776.0,loss,2,-5.222222805023193,846.4148462414742,17.04863017907068
91,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672910494,10784.0,win,16,4.125,850.5398462414742,16.64436694806668
92,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672912206,10792.0,loss,1,-9.1578950881958,841.3819511532784,17.541870040806003
93,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672912722,10808.0,loss,1,-10.235295295715332,831.146655857563,18.544961809660776
94,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672912869,10792.0,loss,2,-4.947368621826172,826.1992872357368,19.029819803364354
95,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672914524,10800.0,loss,7,-0.8235294818878174,825.375757753849,19.11052833407345
96,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672916290,10800.0,win,16,4.714285850524902,830.0900436043739,18.648513199574143
97,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672936522,10792.0,loss,4,-11.75,818.3400436043739,19.80005088788857
98,SMA 34_one_break_candle_MAexit34,short,1970-01-01T00:00:01.672945832,10784.0,win,34,27.30000114440918,845.6400447487831,17.124563210542682
99,SMA 34_one_break_candle_MAexit34,long,1970-01-01T00:00:01.672979404,10728.0,win,30,88.25,933.8900447487831,8.475780147244954
